sin+,sin-,v_high,v_low,voltage
0,1,0,1,-1.524327e-04
1,2,1,2,-3.774179e-04
2,3,2,3,-4.501676e-04
3,4,3,4,-1.189221e-03
4,5,4,5,-1.437238e-03
5,6,5,6,-1.399450e-03
6,7,6,7,-1.408781e-03
7,8,7,8,-1.385653e-03
8,9,8,9,-1.433467e-03
9,10,9,10,-1.441538e-03
10,11,10,11,-1.458651e-03
11,12,11,12,-1.782016e-03
12,13,12,13,-7.587997e-04
13,14,13,14,-5.930481e-04
14,15,14,15,-5.640466e-04
15,16,15,16,-5.271208e-04
16,17,16,17,-5.321621e-04
17,18,17,18,-5.386131e-04
18,19,18,19,-5.263309e-04
19,20,19,20,-6.495391e-04
20,21,20,21,-5.561074e-04
21,22,21,22,-5.411467e-04
22,23,22,23,-5.316807e-04
23,24,23,24,-5.465922e-04
24,25,24,25,-5.252723e-04
25,26,25,26,-5.297580e-04
26,27,26,27,-5.211604e-04
27,28,27,28,-6.484131e-04
28,29,28,29,-5.904028e-04
29,30,29,30,-5.970791e-04
30,31,30,31,-5.533085e-04
31,0,31,0,-6.832142e-04
