sin+,sin-,v_high,v_low,voltage
0,1,0,1,2.873742e-03
1,2,1,2,1.548645e-03
2,3,2,3,1.163922e-03
3,4,3,4,1.045163e-03
4,5,4,5,9.888046e-04
5,6,5,6,1.043850e-03
6,7,6,7,1.054239e-03
7,8,7,8,9.938519e-04
8,9,8,9,9.743910e-04
9,10,9,10,9.823829e-04
10,11,10,11,9.820814e-04
11,12,11,12,9.988579e-04
12,13,12,13,9.952853e-04
13,14,13,14,9.912758e-04
14,15,14,15,1.045957e-03
15,16,15,16,1.010926e-03
16,17,16,17,1.123508e-03
17,18,17,18,1.028690e-03
18,19,18,19,1.005888e-03
19,20,19,20,1.051892e-03
20,21,20,21,1.000451e-03
21,22,21,22,9.887662e-04
22,23,22,23,9.851377e-04
23,24,23,24,9.751003e-04
24,25,24,25,9.903908e-04
25,26,25,26,1.012165e-03
26,27,26,27,9.948270e-04
27,28,27,28,1.008638e-03
28,29,28,29,9.826225e-04
29,30,29,30,9.833624e-04
30,31,30,31,9.896695e-04
31,0,31,0,1.013836e-03
