sin+,sin-,v_high,v_low,voltage
31,0,31,0,-6.779404e-04
30,31,30,31,-5.940215e-04
29,30,29,30,-5.897875e-04
28,29,28,29,-5.917139e-04
27,28,27,28,-6.748129e-04
26,27,26,27,-5.056302e-04
25,26,25,26,-5.184012e-04
24,25,24,25,-5.275345e-04
23,24,23,24,-5.211046e-04
22,23,22,23,-5.392904e-04
21,22,21,22,-5.745961e-04
20,21,20,21,-5.683768e-04
19,20,19,20,-6.718052e-04
18,19,18,19,-5.113960e-04
17,18,17,18,-5.147553e-04
16,17,16,17,-5.468566e-04
15,16,15,16,-5.167816e-04
14,15,14,15,-5.509501e-04
13,14,13,14,-5.971319e-04
12,13,12,13,-7.017374e-04
11,12,11,12,-1.783304e-03
10,11,10,11,-1.471987e-03
9,10,9,10,-1.429630e-03
8,9,8,9,-1.442767e-03
7,8,7,8,-1.423589e-03
6,7,6,7,-1.346688e-03
5,6,5,6,-1.358964e-03
4,5,4,5,-1.491090e-03
3,4,3,4,-1.218513e-03
2,3,2,3,-4.381572e-04
1,2,1,2,-3.680185e-04
0,1,0,1,-1.534285e-04
