sin+,sin-,v_high,v_low,voltage
31,0,31,0,2.097077e-04
30,31,30,31,2.838392e-04
29,30,29,30,3.041944e-04
28,29,28,29,3.319695e-04
27,28,27,28,2.952598e-04
26,27,26,27,3.235022e-04
25,26,25,26,3.250788e-04
24,25,24,25,3.229873e-04
23,24,23,24,3.490617e-04
22,23,22,23,3.421336e-04
21,22,21,22,3.586816e-04
20,21,20,21,3.721558e-04
19,20,19,20,3.491161e-04
18,19,18,19,3.372337e-04
17,18,17,18,3.303527e-04
16,17,16,17,3.426961e-04
15,16,15,16,3.508096e-04
14,15,14,15,3.504257e-04
13,14,13,14,3.542985e-04
12,13,12,13,3.891609e-04
11,12,11,12,3.247841e-04
10,11,10,11,2.957620e-04
9,10,9,10,3.026118e-04
8,9,8,9,2.925308e-04
7,8,7,8,2.938593e-04
6,7,6,7,2.819944e-04
5,6,5,6,2.729484e-04
4,5,4,5,2.701890e-04
3,4,3,4,1.963713e-04
2,3,2,3,2.602506e-04
1,2,1,2,2.245086e-04
0,1,0,1,1.144670e-04
