sin+,sin-,v_high,v_low,voltage
0,1,0,1,-1.900776e-04
1,2,1,2,-3.449226e-04
2,3,2,3,-4.416557e-04
3,4,3,4,-1.107587e-03
4,5,4,5,-1.415560e-03
5,6,5,6,-1.390159e-03
6,7,6,7,-1.378669e-03
7,8,7,8,-1.382883e-03
8,9,8,9,-1.393860e-03
9,10,9,10,-1.406101e-03
10,11,10,11,-1.421873e-03
11,12,11,12,-1.718580e-03
12,13,12,13,-8.247865e-04
13,14,13,14,-6.104585e-04
14,15,14,15,-5.579657e-04
15,16,15,16,-5.395560e-04
16,17,16,17,-5.317532e-04
17,18,17,18,-5.260105e-04
18,19,18,19,-5.230769e-04
19,20,19,20,-6.453014e-04
20,21,20,21,-5.844539e-04
21,22,21,22,-5.609805e-04
22,23,22,23,-5.480566e-04
23,24,23,24,-5.410771e-04
24,25,24,25,-5.338240e-04
25,26,25,26,-5.249262e-04
26,27,26,27,-5.173048e-04
27,28,27,28,-6.381936e-04
28,29,28,29,-5.842177e-04
29,30,29,30,-5.683397e-04
30,31,30,31,-5.735830e-04
31,0,31,0,-6.209564e-04
