sin+,sin-,v_high,v_low,voltage
0,3,0,3,-2.375442e-04
0,3,0,3,-2.360649e-04
0,3,0,3,-2.369825e-04
0,3,0,3,-2.371782e-04
0,3,0,3,-2.362281e-04
1,2,1,2,-3.616161e-04
1,2,1,2,-3.623390e-04
1,2,1,2,-3.623660e-04
1,2,1,2,-3.633518e-04
1,2,1,2,-3.623352e-04
8,11,8,11,-2.094116e-03
8,11,8,11,-2.117622e-03
8,11,8,11,-2.111770e-03
8,11,8,11,-2.113132e-03
8,11,8,11,-2.116690e-03
15,18,15,18,-1.008676e-03
15,18,15,18,-9.936410e-04
15,18,15,18,-9.957774e-04
15,18,15,18,-9.951247e-04
15,18,15,18,-9.938712e-04
16,17,16,17,-5.361153e-04
16,17,16,17,-5.308703e-04
16,17,16,17,-5.309579e-04
16,17,16,17,-5.307997e-04
16,17,16,17,-5.305646e-04
