sin+,sin-,v_high,v_low,voltage
0,1,0,1,1.150230e-04
1,2,1,2,2.270078e-04
2,3,2,3,2.501247e-04
3,4,3,4,2.012399e-04
4,5,4,5,2.754588e-04
5,6,5,6,2.599349e-04
6,7,6,7,2.712602e-04
7,8,7,8,2.912935e-04
8,9,8,9,2.982665e-04
9,10,9,10,2.856206e-04
10,11,10,11,2.998870e-04
11,12,11,12,3.112768e-04
12,13,12,13,3.905919e-04
13,14,13,14,3.574203e-04
14,15,14,15,3.569356e-04
15,16,15,16,3.429100e-04
16,17,16,17,3.489258e-04
17,18,17,18,3.525613e-04
18,19,18,19,3.278655e-04
19,20,19,20,3.488907e-04
20,21,20,21,3.629937e-04
21,22,21,22,3.351007e-04
22,23,22,23,3.353155e-04
23,24,23,24,3.394677e-04
24,25,24,25,3.309759e-04
25,26,25,26,3.190580e-04
26,27,26,27,3.152521e-04
27,28,27,28,2.819489e-04
28,29,28,29,3.380987e-04
29,30,29,30,3.368489e-04
30,31,30,31,2.708815e-04
31,0,31,0,1.966281e-04
