sin+,sin-,v_high,v_low,voltage
0,3,0,3,6.932634e-05
0,3,0,3,6.922366e-05
0,3,0,3,6.928905e-05
0,3,0,3,6.927252e-05
0,3,0,3,6.925383e-05
1,2,1,2,2.238618e-04
1,2,1,2,2.236973e-04
1,2,1,2,2.238759e-04
1,2,1,2,2.238204e-04
1,2,1,2,2.238159e-04
2,5,2,5,1.513979e-04
2,5,2,5,1.513882e-04
2,5,2,5,1.513799e-04
2,5,2,5,1.513817e-04
2,5,2,5,1.513963e-04
15,18,15,18,2.859170e-04
15,18,15,18,2.860935e-04
15,18,15,18,2.860064e-04
15,18,15,18,2.861710e-04
15,18,15,18,2.860310e-04
16,17,16,17,3.440544e-04
16,17,16,17,3.442532e-04
16,17,16,17,3.441689e-04
16,17,16,17,3.442310e-04
16,17,16,17,3.441449e-04
