sin+,sin-,v_high,v_low,voltage
0,1,0,1,-2.075509e-04
1,2,1,2,-3.463023e-04
2,3,2,3,-4.429973e-04
3,4,3,4,-1.105573e-03
4,5,4,5,-1.412576e-03
5,6,5,6,-1.390620e-03
6,7,6,7,-1.378326e-03
7,8,7,8,-1.382889e-03
8,9,8,9,-1.393162e-03
9,10,9,10,-1.405797e-03
10,11,10,11,-1.421726e-03
11,12,11,12,-1.715137e-03
12,13,12,13,-8.308419e-04
13,14,13,14,-6.108196e-04
14,15,14,15,-5.610450e-04
15,16,15,16,-5.397285e-04
16,17,16,17,-5.348990e-04
17,18,17,18,-5.257786e-04
18,19,18,19,-5.221427e-04
19,20,19,20,-6.442500e-04
20,21,20,21,-5.851969e-04
21,22,21,22,-5.611351e-04
22,23,22,23,-5.468237e-04
23,24,23,24,-5.406641e-04
24,25,24,25,-5.340456e-04
25,26,25,26,-5.241438e-04
26,27,26,27,-5.169010e-04
27,28,27,28,-6.375503e-04
28,29,28,29,-5.825994e-04
29,30,29,30,-5.685458e-04
30,31,30,31,-5.733718e-04
31,0,31,0,-6.206626e-04
