sin+,sin-,v_high,v_low,voltage
0,1,0,1,6.990502e-05
1,2,1,2,3.256365e-04
2,3,2,3,4.240072e-04
3,4,3,4,1.128635e-03
4,5,4,5,1.429216e-03
5,6,5,6,1.364715e-03
6,7,6,7,1.355863e-03
7,8,7,8,1.363262e-03
8,9,8,9,1.376412e-03
9,10,9,10,1.391120e-03
10,11,10,11,1.408132e-03
11,12,11,12,1.744009e-03
12,13,12,13,7.276116e-04
13,14,13,14,5.846210e-04
14,15,14,15,5.480521e-04
15,16,15,16,5.328509e-04
16,17,16,17,5.242898e-04
17,18,17,18,5.190604e-04
18,19,18,19,5.165244e-04
19,20,19,20,6.533232e-04
20,21,20,21,5.753202e-04
21,22,21,22,5.544809e-04
22,23,22,23,5.423183e-04
23,24,23,24,5.335013e-04
24,25,24,25,5.266517e-04
25,26,25,26,5.166952e-04
26,27,26,27,5.071362e-04
27,28,27,28,6.425951e-04
28,29,28,29,5.748869e-04
29,30,29,30,5.609849e-04
30,31,30,31,5.679076e-04
31,0,31,0,6.297136e-04
