sin+,sin-,v_high,v_low,voltage
0,16,2,1,-1.123450e+01
0,16,3,2,-4.776096e+00
0,16,4,3,-9.964377e+00
0,16,5,4,-9.335479e+00
0,16,6,5,-1.112322e+01
0,16,7,6,-1.043078e+01
0,16,8,7,-1.102309e+01
0,16,9,8,-1.012425e+01
0,16,10,9,-9.096951e+00
0,16,11,10,-7.245299e+00
0,16,12,11,-7.599773e+00
0,16,13,12,-2.957790e+00
0,16,14,13,-7.355516e+00
0,16,15,14,-1.495242e+01
0,16,18,17,1.616418e+01
0,16,19,18,8.102415e+00
0,16,20,19,6.728707e+00
0,16,21,20,5.708336e+00
0,16,22,21,7.413269e+00
0,16,23,22,8.015974e+00
0,16,24,23,8.721359e+00
0,16,25,24,8.184938e+00
0,16,26,25,7.083718e+00
0,16,27,26,4.754008e+00
0,16,28,27,6.133939e+00
0,16,29,28,7.448799e+00
0,16,30,29,1.299297e+01
0,16,31,30,1.940081e+01
1,17,3,2,-5.985183e+00
1,17,4,3,-1.530443e+01
1,17,5,4,-1.399463e+01
1,17,6,5,-1.441271e+01
1,17,7,6,-1.288749e+01
1,17,8,7,-1.119563e+01
1,17,9,8,-9.201514e+00
1,17,10,9,-9.225219e+00
1,17,11,10,-6.652717e+00
1,17,12,11,-6.993819e+00
1,17,13,12,-3.015213e+00
1,17,14,13,-5.668166e+00
1,17,15,14,-1.013744e+01
1,17,16,15,-1.851979e+01
1,17,19,18,1.247360e+01
1,17,20,19,1.040737e+01
1,17,21,20,9.238831e+00
1,17,22,21,9.494321e+00
1,17,23,22,9.688523e+00
1,17,24,23,8.501287e+00
1,17,25,24,7.734579e+00
1,17,26,25,5.979550e+00
1,17,27,26,4.455969e+00
1,17,28,27,4.949981e+00
1,17,29,28,5.196425e+00
1,17,30,29,9.558807e+00
1,17,31,30,1.324497e+01
1,17,0,31,2.097426e+01
2,18,1,0,2.483014e+01
2,18,4,3,-3.086044e+01
2,18,5,4,-1.817823e+01
2,18,6,5,-1.737588e+01
2,18,7,6,-1.503670e+01
2,18,8,7,-1.235614e+01
2,18,9,8,-1.010655e+01
2,18,10,9,-7.992771e+00
2,18,11,10,-4.890524e+00
2,18,12,11,-5.547766e+00
2,18,13,12,-2.315393e+00
2,18,14,13,-4.509577e+00
2,18,15,14,-8.342062e+00
2,18,16,15,-1.276824e+01
2,18,17,16,-2.063266e+01
2,18,20,19,1.922374e+01
2,18,21,20,1.264711e+01
2,18,22,21,1.294602e+01
2,18,23,22,1.210002e+01
2,18,24,23,1.015719e+01
2,18,25,24,8.593458e+00
2,18,26,25,6.729666e+00
2,18,27,26,4.690563e+00
2,18,28,27,4.828434e+00
2,18,29,28,4.041257e+00
2,18,30,29,8.010494e+00
2,18,31,30,1.112174e+01
2,18,0,31,1.550914e+01
3,19,1,0,2.212103e+01
3,19,2,1,3.534846e+01
3,19,5,4,-3.044961e+01
3,19,6,5,-2.296572e+01
3,19,7,6,-1.717745e+01
3,19,8,7,-1.326565e+01
3,19,9,8,-1.005937e+01
3,19,10,9,-7.037567e+00
3,19,11,10,-4.622984e+00
3,19,12,11,-5.799123e+00
3,19,13,12,-1.950914e+00
3,19,14,13,-4.853132e+00
3,19,15,14,-8.036823e+00
3,19,16,15,-1.160458e+01
3,19,17,16,-1.541573e+01
3,19,18,17,-2.331621e+01
3,19,21,20,2.018569e+01
3,19,22,21,1.683381e+01
3,19,23,22,1.334963e+01
3,19,24,23,1.127715e+01
3,19,25,24,9.665780e+00
3,19,26,25,6.446528e+00
3,19,27,26,4.748001e+00
3,19,28,27,3.867627e+00
3,19,29,28,5.040270e+00
