sin+,sin-,v_high,v_low,voltage
0,3,1,2,1.875856e-04
0,3,1,2,1.875868e-04
0,3,1,2,1.875829e-04
0,3,1,2,1.875305e-04
0,3,1,2,1.875504e-04
1,4,2,3,2.042578e-05
1,4,2,3,2.046033e-05
1,4,2,3,2.044728e-05
1,4,2,3,2.041623e-05
1,4,2,3,2.044516e-05
8,11,9,10,6.833680e-04
8,11,9,10,6.834372e-04
8,11,9,10,6.834639e-04
8,11,9,10,6.835694e-04
8,11,9,10,6.835900e-04
21,24,22,23,3.521526e-05
21,24,22,23,3.493795e-05
21,24,22,23,3.502711e-05
21,24,22,23,3.503263e-05
21,24,22,23,3.479120e-05
15,18,16,17,1.477320e-05
15,18,16,17,1.484381e-05
15,18,16,17,1.479615e-05
15,18,16,17,1.481297e-05
15,18,16,17,1.482902e-05
