sin+,sin-,v_high,v_low,voltage
0,3,0,3,-2.374496e-04
0,3,0,3,-2.266396e-04
0,3,0,3,-2.253034e-04
0,3,0,3,-2.278694e-04
0,3,0,3,-2.315594e-04
1,2,1,2,-3.361664e-04
1,2,1,2,-3.512278e-04
1,2,1,2,-3.521474e-04
1,2,1,2,-3.522215e-04
1,2,1,2,-3.479866e-04
8,11,8,11,-1.827205e-03
8,11,8,11,-2.006665e-03
8,11,8,11,-2.008073e-03
8,11,8,11,-2.027596e-03
8,11,8,11,-2.015974e-03
15,18,15,18,-1.056704e-03
15,18,15,18,-9.560225e-04
15,18,15,18,-9.525663e-04
15,18,15,18,-9.486510e-04
15,18,15,18,-9.523631e-04
16,17,16,17,-5.528479e-04
16,17,16,17,-5.228467e-04
16,17,16,17,-5.146030e-04
16,17,16,17,-5.102245e-04
16,17,16,17,-5.086559e-04
