sin+,sin-,v_high,v_low,voltage
0,1,0,1,1.020692e-03
1,2,1,2,9.812925e-04
2,3,2,3,9.838799e-04
3,4,3,4,9.817505e-04
4,5,4,5,9.729653e-04
5,6,5,6,1.003699e-03
6,7,6,7,9.750380e-04
7,8,7,8,9.753817e-04
8,9,8,9,9.798628e-04
9,10,9,10,9.803128e-04
10,11,10,11,9.886315e-04
11,12,11,12,9.909080e-04
12,13,12,13,9.816675e-04
13,14,13,14,9.851776e-04
14,15,14,15,9.768789e-04
15,16,15,16,9.807635e-04
16,17,16,17,1.009819e-03
17,18,17,18,9.912441e-04
18,19,18,19,9.832265e-04
19,20,19,20,9.964519e-04
20,21,20,21,9.754953e-04
21,22,21,22,9.786354e-04
22,23,22,23,9.813487e-04
23,24,23,24,9.956931e-04
24,25,24,25,9.812411e-04
25,26,25,26,9.898609e-04
26,27,26,27,9.800605e-04
27,28,27,28,9.803262e-04
28,29,28,29,9.791499e-04
29,30,29,30,9.862768e-04
30,31,30,31,9.847390e-04
31,0,31,0,9.995988e-04
