sin+,sin-,v_high,v_low,voltage
0,1,0,1,1.149622e-03
1,2,1,2,1.072062e-03
2,3,2,3,1.023370e-03
3,4,3,4,9.822022e-04
4,5,4,5,9.810481e-04
5,6,5,6,1.009088e-03
6,7,6,7,9.863590e-04
7,8,7,8,9.935362e-04
8,9,8,9,9.871311e-04
9,10,9,10,9.912091e-04
10,11,10,11,9.966065e-04
11,12,11,12,9.819318e-04
12,13,12,13,9.884539e-04
13,14,13,14,9.915117e-04
14,15,14,15,9.736658e-04
15,16,15,16,9.907978e-04
16,17,16,17,1.046491e-03
17,18,17,18,1.011832e-03
18,19,18,19,1.011600e-03
19,20,19,20,1.008247e-03
20,21,20,21,9.877627e-04
21,22,21,22,9.862480e-04
22,23,22,23,9.915755e-04
23,24,23,24,9.807603e-04
24,25,24,25,9.852711e-04
25,26,25,26,9.955714e-04
26,27,26,27,9.789409e-04
27,28,27,28,9.842837e-04
28,29,28,29,9.860714e-04
29,30,29,30,9.808831e-04
30,31,30,31,9.998060e-04
31,0,31,0,1.063119e-03
