sin+,sin-,v_high,v_low,voltage
0,31,17,1,-2.040316e+01
0,31,18,2,-1.629497e+01
0,31,19,3,-1.464491e+01
0,31,20,4,-1.209427e+01
0,31,21,5,-1.058710e+01
0,31,22,6,-9.612545e+00
0,31,23,7,-7.866365e+00
0,31,24,8,-7.978197e+00
0,31,25,9,-8.557762e+00
0,31,26,10,-9.707543e+00
0,31,27,11,-1.082005e+01
0,31,28,12,-1.238486e+01
0,31,29,13,-1.483726e+01
0,31,30,14,-1.942992e+01
0,31,1,17,2.065205e+01
0,31,2,18,1.637876e+01
0,31,3,19,1.494518e+01
0,31,4,20,1.213149e+01
0,31,5,21,1.013014e+01
0,31,6,22,8.823499e+00
0,31,7,23,8.491393e+00
0,31,8,24,8.303180e+00
0,31,9,25,8.543500e+00
0,31,10,26,9.581717e+00
0,31,11,27,1.146143e+01
0,31,12,28,1.236696e+01
0,31,13,29,1.457308e+01
0,31,14,30,1.886380e+01
24,25,16,0,7.929633e+00
24,25,17,1,8.434249e+00
24,25,18,2,8.276096e+00
24,25,19,3,8.736017e+00
24,25,20,4,8.310529e+00
24,25,21,5,8.155618e+00
24,25,22,6,1.357892e+01
24,25,23,7,1.824673e+01
24,25,26,10,-2.229827e+01
24,25,27,11,-1.807604e+01
24,25,28,12,-1.442264e+01
24,25,29,13,-1.226645e+01
24,25,30,14,-1.058851e+01
24,25,31,15,-8.054042e+00
24,25,0,16,-7.905078e+00
24,25,1,17,-7.925925e+00
24,25,2,18,-8.118808e+00
24,25,3,19,-8.557047e+00
24,25,4,20,-8.372434e+00
24,25,5,21,-8.181978e+00
24,25,6,22,-1.463391e+01
24,25,7,23,-1.828131e+01
24,25,10,26,2.250335e+01
24,25,11,27,1.794375e+01
24,25,12,28,1.478584e+01
24,25,13,29,1.219274e+01
24,25,14,30,1.052812e+01
24,25,15,31,7.657240e+00
19,20,16,0,5.063053e+00
19,20,17,1,7.526920e+00
19,20,18,2,1.522674e+01
19,20,21,5,-2.681211e+01
19,20,22,6,-3.920248e+00
19,20,23,7,-3.736485e+00
19,20,24,8,-3.126768e+00
19,20,25,9,-2.531976e+00
19,20,26,10,-3.939750e+00
19,20,27,11,-2.730445e+00
19,20,28,12,-3.651828e+00
19,20,29,13,-3.281100e+00
19,20,30,14,-3.492056e+00
19,20,31,15,-3.021627e+00
19,20,0,16,-5.022002e+00
19,20,1,17,-8.319160e+00
19,20,2,18,-1.543814e+01
19,20,5,21,2.667621e+01
19,20,6,22,4.212344e+00
19,20,7,23,3.397381e+00
19,20,8,24,3.276670e+00
19,20,9,25,3.621709e+00
19,20,10,26,2.997802e+00
19,20,11,27,2.843604e+00
19,20,12,28,2.980174e+00
19,20,13,29,3.140083e+00
19,20,14,30,3.659599e+00
19,20,15,31,2.792822e+00
9,10,16,0,-8.990716e+00
9,10,17,1,-7.898667e+00
9,10,18,2,-7.751135e+00
9,10,19,3,-8.162981e+00
9,10,20,4,-8.897307e+00
9,10,21,5,-1.090643e+01
9,10,22,6,-1.354957e+01
9,10,23,7,-2.191231e+01
9,10,24,8,-4.008985e+01
9,10,27,11,5.192292e+01
9,10,28,12,2.188805e+01
9,10,29,13,1.611100e+01
9,10,30,14,9.633334e+00
9,10,31,15,1.272403e+01
9,10,0,16,8.482476e+00
9,10,1,17,7.940722e+00
9,10,2,18,7.817457e+00
9,10,3,19,7.844364e+00
9,10,4,20,9.255012e+00
9,10,5,21,1.036964e+01
9,10,6,22,1.324242e+01
9,10,7,23,2.093322e+01
9,10,8,24,3.991282e+01
9,10,11,27,-5.249192e+01
9,10,12,28,-2.213260e+01
9,10,13,29,-1.640998e+01
9,10,14,30,-9.341578e+00
9,10,15,31,-1.282995e+01
4,5,16,0,-8.618899e+00
4,5,17,1,-1.296833e+01
4,5,18,2,-2.045973e+01
4,5,19,3,-3.061530e+01
4,5,22,6,3.659028e+01
4,5,23,7,1.910878e+01
4,5,24,8,1.119240e+01
4,5,25,9,8.405121e+00
4,5,26,10,6.594262e+00
4,5,27,11,6.861577e+00
4,5,28,12,6.527443e+00
4,5,29,13,5.869307e+00
4,5,30,14,6.387244e+00
4,5,31,15,8.707367e+00
4,5,0,16,7.959271e+00
4,5,1,17,1.067277e+01
4,5,2,18,1.932953e+01
4,5,3,19,2.942876e+01
4,5,6,22,-3.622502e+01
4,5,7,23,-1.929657e+01
4,5,8,24,-1.012779e+01
4,5,9,25,-7.308607e+00
4,5,10,26,-6.951582e+00
4,5,11,27,-5.673663e+00
4,5,12,28,-5.411482e+00
4,5,13,29,-5.761609e+00
4,5,14,30,-6.169596e+00
4,5,15,31,-7.475881e+00
14,15,16,0,1.493769e+01
14,15,17,1,1.082691e+01
14,15,18,2,8.663685e+00
14,15,19,3,7.686733e+00
14,15,20,4,7.121464e+00
14,15,21,5,7.228929e+00
14,15,22,6,5.663834e+00
14,15,23,7,5.855058e+00
14,15,24,8,7.405390e+00
14,15,25,9,9.749224e+00
14,15,26,10,1.250369e+01
14,15,27,11,1.644636e+01
14,15,28,12,2.167688e+01
14,15,29,13,2.486596e+01
14,15,0,16,-1.450131e+01
14,15,1,17,-1.045129e+01
14,15,2,18,-8.910423e+00
14,15,3,19,-7.663498e+00
14,15,4,20,-6.996810e+00
14,15,5,21,-7.133214e+00
14,15,6,22,-5.772325e+00
14,15,7,23,-6.342910e+00
14,15,8,24,-7.238424e+00
14,15,9,25,-9.410900e+00
14,15,10,26,-1.233180e+01
14,15,11,27,-1.654977e+01
14,15,12,28,-2.260122e+01
14,15,13,29,-2.497932e+01
29,30,16,0,1.045987e+01
29,30,17,1,9.034300e+00
29,30,18,2,8.110150e+00
29,30,19,3,8.120845e+00
29,30,20,4,7.507861e+00
29,30,21,5,6.715062e+00
