sin+,sin-,v_high,v_low,voltage
0,1,0,1,-1.577710e-04
1,2,1,2,-3.653358e-04
2,3,2,3,-4.559771e-04
3,4,3,4,-1.190576e-03
4,5,4,5,-1.458527e-03
5,6,5,6,-1.395851e-03
6,7,6,7,-1.386171e-03
7,8,7,8,-1.391952e-03
8,9,8,9,-1.403111e-03
9,10,9,10,-1.416243e-03
10,11,10,11,-1.432259e-03
11,12,11,12,-1.761737e-03
12,13,12,13,-7.301352e-04
13,14,13,14,-5.903519e-04
14,15,14,15,-5.554038e-04
15,16,15,16,-5.412598e-04
16,17,16,17,-5.333907e-04
17,18,17,18,-5.285000e-04
18,19,18,19,-5.263576e-04
19,20,19,20,-6.629813e-04
20,21,20,21,-5.810800e-04
21,22,21,22,-5.615501e-04
22,23,22,23,-5.503838e-04
23,24,23,24,-5.428974e-04
24,25,24,25,-5.364607e-04
25,26,25,26,-5.278284e-04
26,27,26,27,-5.196533e-04
27,28,27,28,-6.554841e-04
28,29,28,29,-5.826353e-04
29,30,29,30,-5.702238e-04
30,31,30,31,-5.775838e-04
31,0,31,0,-6.299946e-04
