sin+,sin-,v_high,v_low,voltage
0,1,0,1,-1.662292e-04
1,2,1,2,-3.382276e-04
2,3,2,3,-4.392989e-04
3,4,3,4,-1.089528e-03
4,5,4,5,-1.404926e-03
5,6,5,6,-1.390259e-03
6,7,6,7,-1.379389e-03
7,8,7,8,-1.383121e-03
8,9,8,9,-1.394012e-03
9,10,9,10,-1.406289e-03
10,11,10,11,-1.421814e-03
11,12,11,12,-1.710647e-03
12,13,12,13,-8.489268e-04
13,14,13,14,-6.194515e-04
14,15,14,15,-5.613449e-04
15,16,15,16,-5.413192e-04
16,17,16,17,-5.322056e-04
17,18,17,18,-5.257313e-04
18,19,18,19,-5.237277e-04
19,20,19,20,-6.426349e-04
20,21,20,21,-5.856481e-04
21,22,21,22,-5.617107e-04
22,23,22,23,-5.486321e-04
23,24,23,24,-5.414347e-04
24,25,24,25,-5.344824e-04
25,26,25,26,-5.253362e-04
26,27,26,27,-5.175322e-04
27,28,27,28,-6.353133e-04
28,29,28,29,-5.854691e-04
29,30,29,30,-5.694264e-04
30,31,30,31,-5.737000e-04
31,0,31,0,-6.198674e-04
