sin+,sin-,v_high,v_low,voltage
0,1,0,1,7.624370e-05
1,2,1,2,2.107534e-04
2,3,2,3,3.607234e-04
3,4,3,4,7.982067e-04
4,5,4,5,1.228607e-03
5,6,5,6,1.333536e-03
6,7,6,7,1.324277e-03
7,8,7,8,1.324266e-03
8,9,8,9,1.330849e-03
9,10,9,10,1.341981e-03
10,11,10,11,1.354814e-03
11,12,11,12,1.546161e-03
12,13,12,13,1.115099e-03
13,14,13,14,6.749489e-04
14,15,14,15,5.613733e-04
15,16,15,16,5.263457e-04
16,17,16,17,5.149559e-04
17,18,17,18,5.073121e-04
18,19,18,19,5.050385e-04
19,20,19,20,5.808705e-04
20,21,20,21,5.831342e-04
21,22,21,22,5.507386e-04
22,23,22,23,5.335323e-04
23,24,23,24,5.222354e-04
24,25,24,25,5.136997e-04
25,26,25,26,5.101183e-04
26,27,26,27,4.965530e-04
27,28,27,28,5.674383e-04
28,29,28,29,5.818571e-04
29,30,29,30,5.537783e-04
30,31,30,31,5.490867e-04
31,0,31,0,5.840898e-04
