sin+,sin-,v_high,v_low,voltage
0,3,0,3,-2.629021e-04
0,3,0,3,-2.398755e-04
0,3,0,3,-2.363208e-04
0,3,0,3,-2.359228e-04
0,3,0,3,-2.362215e-04
1,2,1,2,-3.468613e-04
1,2,1,2,-3.596446e-04
1,2,1,2,-3.619243e-04
1,2,1,2,-3.617425e-04
1,2,1,2,-3.618837e-04
8,11,8,11,-1.895723e-03
8,11,8,11,-2.088640e-03
8,11,8,11,-2.112217e-03
8,11,8,11,-2.114620e-03
8,11,8,11,-2.114866e-03
15,18,15,18,-1.133703e-03
15,18,15,18,-1.010700e-03
15,18,15,18,-9.957749e-04
15,18,15,18,-9.943076e-04
15,18,15,18,-9.934176e-04
16,17,16,17,-5.880657e-04
16,17,16,17,-5.376321e-04
16,17,16,17,-5.310662e-04
16,17,16,17,-5.299401e-04
16,17,16,17,-5.298193e-04
