sin+,sin-,v_high,v_low,voltage
31,0,31,0,1.857046e-04
30,31,30,31,2.784640e-04
29,30,29,30,3.090053e-04
28,29,28,29,3.356532e-04
27,28,27,28,3.296797e-04
26,27,26,27,3.130859e-04
25,26,25,26,3.253996e-04
24,25,24,25,3.248538e-04
23,24,23,24,3.292438e-04
22,23,22,23,3.534207e-04
21,22,21,22,3.523582e-04
20,21,20,21,3.556811e-04
19,20,19,20,3.408337e-04
18,19,18,19,3.300709e-04
17,18,17,18,3.486023e-04
16,17,16,17,3.401026e-04
15,16,15,16,3.336816e-04
14,15,14,15,3.432986e-04
13,14,13,14,3.664626e-04
12,13,12,13,3.893952e-04
11,12,11,12,3.257153e-04
10,11,10,11,2.974580e-04
9,10,9,10,3.062128e-04
8,9,8,9,2.823096e-04
7,8,7,8,2.758154e-04
6,7,6,7,2.811582e-04
5,6,5,6,2.733943e-04
4,5,4,5,2.690137e-04
3,4,3,4,2.046308e-04
2,3,2,3,2.485659e-04
1,2,1,2,2.258884e-04
0,1,0,1,1.177486e-04
