sin+,sin-,v_high,v_low,voltage
8,9,8,9,2.896822e-04
8,9,8,9,2.901068e-04
8,9,8,9,2.900498e-04
8,9,8,9,2.901464e-04
8,9,8,9,2.899345e-04
8,9,8,9,2.901433e-04
8,9,8,9,2.900872e-04
8,9,8,9,2.901494e-04
8,9,8,9,2.900330e-04
8,9,8,9,2.899971e-04
15,16,15,16,3.454232e-04
15,16,15,16,3.452734e-04
15,16,15,16,3.455493e-04
15,16,15,16,3.454636e-04
15,16,15,16,3.452910e-04
15,16,15,16,3.453273e-04
15,16,15,16,3.454574e-04
1,2,1,2,2.232814e-04
1,2,1,2,2.233281e-04
1,2,1,2,2.232912e-04
1,2,1,2,2.231323e-04
1,2,1,2,2.232035e-04
1,2,1,2,2.231058e-04
1,2,1,2,2.233058e-04
1,2,1,2,2.232378e-04
1,2,1,2,2.233865e-04
