sin+,sin-,v_high,v_low,voltage
0,1,0,1,9.764431e-04
1,2,1,2,9.759389e-04
2,3,2,3,9.781689e-04
3,4,3,4,9.757172e-04
4,5,4,5,9.748590e-04
5,6,5,6,9.753036e-04
6,7,6,7,9.758646e-04
7,8,7,8,9.750211e-04
8,9,8,9,9.756461e-04
9,10,9,10,9.765227e-04
10,11,10,11,9.760914e-04
11,12,11,12,9.760438e-04
12,13,12,13,9.774201e-04
13,14,13,14,9.775077e-04
14,15,14,15,9.782154e-04
15,16,15,16,9.792389e-04
16,17,16,17,9.829793e-04
17,18,17,18,9.833879e-04
18,19,18,19,9.789503e-04
19,20,19,20,9.790551e-04
20,21,20,21,9.774026e-04
21,22,21,22,9.761006e-04
22,23,22,23,9.761633e-04
23,24,23,24,9.788900e-04
24,25,24,25,9.796355e-04
25,26,25,26,9.784779e-04
26,27,26,27,9.771949e-04
27,28,27,28,9.766497e-04
28,29,28,29,9.776623e-04
29,30,29,30,9.779851e-04
30,31,30,31,9.780859e-04
31,0,31,0,9.763019e-04
