sin+,sin-,v_high,v_low,voltage
0,31,0,31,-2.083430e-04
31,30,31,30,-3.436796e-04
30,29,30,29,-4.204172e-04
29,28,29,28,-4.624888e-04
28,27,28,27,-5.954535e-04
27,26,27,26,-5.511355e-04
26,25,26,25,-5.259642e-04
25,24,25,24,-5.119777e-04
24,23,24,23,-5.103311e-04
23,22,23,22,-5.078872e-04
22,21,22,21,-5.091652e-04
21,20,21,20,-5.172489e-04
20,19,20,19,-6.379371e-04
19,18,19,18,-5.783217e-04
18,17,18,17,-5.521275e-04
17,16,17,16,-5.420956e-04
16,15,16,15,-5.319223e-04
15,14,15,14,-5.276025e-04
14,13,14,13,-5.259740e-04
13,12,13,12,-5.574235e-04
12,11,12,11,-1.331516e-03
11,10,11,10,-1.535327e-03
10,9,10,9,-1.501785e-03
9,8,9,8,-1.474889e-03
8,7,8,7,-1.454444e-03
7,6,7,6,-1.438305e-03
6,5,6,5,-1.419619e-03
5,4,5,4,-1.401013e-03
4,3,4,3,-1.698362e-03
3,2,3,2,-8.260488e-04
2,1,2,1,-6.250505e-04
1,0,1,0,-6.313685e-04
