sin+,sin-,v_high,v_low,voltage
0,31,0,31,-1.417863e-04
31,30,31,30,-3.671864e-04
30,29,30,29,-4.800318e-04
29,28,29,28,-4.760940e-04
28,27,28,27,-5.867141e-04
27,26,27,26,-5.347671e-04
26,25,26,25,-5.356839e-04
25,24,25,24,-5.190310e-04
24,23,24,23,-5.299656e-04
23,22,23,22,-4.991140e-04
22,21,22,21,-5.320121e-04
21,20,21,20,-5.241154e-04
20,19,20,19,-6.685055e-04
19,18,19,18,-5.968807e-04
18,17,18,17,-5.537898e-04
17,16,17,16,-5.389832e-04
16,15,16,15,-5.412520e-04
15,14,15,14,-5.206375e-04
14,13,14,13,-5.333353e-04
13,12,13,12,-5.452270e-04
12,11,12,11,-1.453521e-03
11,10,11,10,-1.602480e-03
10,9,10,9,-1.458650e-03
9,8,9,8,-1.439062e-03
8,7,8,7,-1.433374e-03
7,6,7,6,-1.450500e-03
6,5,6,5,-1.370480e-03
5,4,5,4,-1.398628e-03
4,3,4,3,-1.690244e-03
3,2,3,2,-7.102862e-04
2,1,2,1,-5.977401e-04
1,0,1,0,-6.462767e-04
