sin+,sin-,v_high,v_low,voltage
0,31,0,31,-2.159297e-04
31,30,31,30,-3.516663e-04
30,29,30,29,-4.122095e-04
29,28,29,28,-4.777986e-04
28,27,28,27,-6.282608e-04
27,26,27,26,-5.555407e-04
26,25,26,25,-5.238650e-04
25,24,25,24,-5.217994e-04
24,23,24,23,-5.299484e-04
23,22,23,22,-4.967554e-04
22,21,22,21,-4.986204e-04
21,20,21,20,-5.013675e-04
20,19,20,19,-6.598191e-04
19,18,19,18,-5.741637e-04
18,17,18,17,-5.513982e-04
17,16,17,16,-5.342339e-04
16,15,16,15,-5.595956e-04
15,14,15,14,-5.073245e-04
14,13,14,13,-5.330243e-04
13,12,13,12,-5.710011e-04
12,11,12,11,-1.415361e-03
11,10,11,10,-1.555824e-03
10,9,10,9,-1.478745e-03
9,8,9,8,-1.488464e-03
8,7,8,7,-1.491719e-03
7,6,7,6,-1.426434e-03
6,5,6,5,-1.443927e-03
5,4,5,4,-1.362582e-03
4,3,4,3,-1.737148e-03
3,2,3,2,-7.019759e-04
2,1,2,1,-5.761122e-04
1,0,1,0,-6.164157e-04
