sin+,sin-,v_high,v_low,voltage
0,1,0,1,2.115721e-04
1,2,1,2,1.966875e-04
2,3,2,3,3.167333e-04
3,4,3,4,6.332684e-04
4,5,4,5,1.070433e-03
5,6,5,6,1.298256e-03
6,7,6,7,1.354337e-03
7,8,7,8,1.358715e-03
8,9,8,9,1.359848e-03
9,10,9,10,1.370166e-03
10,11,10,11,1.384227e-03
11,12,11,12,1.510896e-03
12,13,12,13,1.318184e-03
13,14,13,14,8.738165e-04
14,15,14,15,6.582556e-04
15,16,15,16,5.701295e-04
16,17,16,17,5.560125e-04
17,18,17,18,5.321379e-04
18,19,18,19,5.186487e-04
19,20,19,20,5.604604e-04
20,21,20,21,5.941728e-04
21,22,21,22,5.737163e-04
22,23,22,23,5.533703e-04
23,24,23,24,5.402815e-04
24,25,24,25,5.301232e-04
25,26,25,26,5.209733e-04
26,27,26,27,5.159517e-04
27,28,27,28,5.495404e-04
28,29,28,29,5.871804e-04
29,30,29,30,5.755586e-04
30,31,30,31,5.648637e-04
31,0,31,0,5.838635e-04
