sin+,sin-,v_high,v_low,voltage
0,31,0,31,-1.552224e-04
31,30,31,30,-3.508175e-04
30,29,30,29,-4.331468e-04
29,28,29,28,-4.774938e-04
28,27,28,27,-6.695348e-04
27,26,27,26,-5.446723e-04
26,25,26,25,-5.264608e-04
25,24,25,24,-5.207401e-04
24,23,24,23,-5.129087e-04
23,22,23,22,-4.998654e-04
22,21,22,21,-5.125652e-04
21,20,21,20,-5.193214e-04
20,19,20,19,-6.943132e-04
19,18,19,18,-6.107235e-04
18,17,18,17,-5.585196e-04
17,16,17,16,-5.396804e-04
16,15,16,15,-5.026873e-04
15,14,15,14,-5.323622e-04
14,13,14,13,-5.384351e-04
13,12,13,12,-5.674685e-04
12,11,12,11,-1.383644e-03
11,10,11,10,-1.511463e-03
10,9,10,9,-1.549825e-03
9,8,9,8,-1.502303e-03
8,7,8,7,-1.497672e-03
7,6,7,6,-1.415916e-03
6,5,6,5,-1.429253e-03
5,4,5,4,-1.413241e-03
4,3,4,3,-1.756156e-03
3,2,3,2,-7.287871e-04
2,1,2,1,-6.153249e-04
1,0,1,0,-6.215239e-04
