sin+,sin-,v_high,v_low,voltage
0,1,0,1,6.353531e-04
1,2,1,2,6.530670e-04
2,3,2,3,7.601944e-04
3,4,3,4,1.999060e-03
4,5,4,5,1.827623e-03
5,6,5,6,1.797369e-03
6,7,6,7,1.789604e-03
7,8,7,8,1.787885e-03
8,9,8,9,1.789337e-03
9,10,9,10,1.796630e-03
10,11,10,11,1.826428e-03
11,12,11,12,2.003012e-03
12,13,12,13,7.609790e-04
13,14,13,14,6.530954e-04
14,15,14,15,6.337983e-04
15,16,15,16,6.300866e-04
16,17,16,17,6.310391e-04
17,18,17,18,6.323014e-04
18,19,18,19,6.410764e-04
19,20,19,20,7.738699e-04
20,21,20,21,6.423664e-04
21,22,21,22,6.324530e-04
22,23,22,23,6.284239e-04
23,24,23,24,6.286317e-04
24,25,24,25,6.299574e-04
25,26,25,26,6.318450e-04
26,27,26,27,6.412102e-04
27,28,27,28,7.747916e-04
28,29,28,29,6.455224e-04
29,30,29,30,6.339471e-04
30,31,30,31,6.297861e-04
31,0,31,0,6.300645e-04
