sin+,sin-,v_high,v_low,voltage
0,1,0,1,6.355257e-04
1,2,1,2,6.532779e-04
2,3,2,3,7.604751e-04
3,4,3,4,1.999691e-03
4,5,4,5,1.828083e-03
5,6,5,6,1.797893e-03
6,7,6,7,1.790395e-03
7,8,7,8,1.788497e-03
8,9,8,9,1.789814e-03
9,10,9,10,1.797224e-03
10,11,10,11,1.826738e-03
11,12,11,12,2.003288e-03
12,13,12,13,7.608228e-04
13,14,13,14,6.532164e-04
14,15,14,15,6.339983e-04
15,16,15,16,6.302551e-04
16,17,16,17,6.311975e-04
17,18,17,18,6.324196e-04
18,19,18,19,6.413852e-04
19,20,19,20,7.741848e-04
20,21,20,21,6.425265e-04
21,22,21,22,6.326258e-04
22,23,22,23,6.286572e-04
23,24,23,24,6.287779e-04
24,25,24,25,6.301605e-04
25,26,25,26,6.320500e-04
26,27,26,27,6.414519e-04
27,28,27,28,7.750039e-04
28,29,28,29,6.456694e-04
29,30,29,30,6.343430e-04
30,31,30,31,6.301231e-04
31,0,31,0,6.303222e-04
