sin+,sin-,v_high,v_low,voltage
0,1,3,2,3.654125e+00
0,1,4,3,6.568179e+00
0,1,5,4,5.083644e+00
0,1,6,5,2.302877e+00
0,1,7,6,2.098337e+00
0,1,8,7,1.509360e+00
0,1,9,8,1.820207e+00
0,1,10,9,1.886777e+00
0,1,11,10,1.251373e+00
0,1,12,11,-6.460068e-01
0,1,13,12,8.936763e-01
0,1,14,13,5.687194e-01
0,1,15,14,-4.664466e-01
0,1,16,15,-5.948178e-01
0,1,17,16,3.745851e-03
0,1,18,17,-4.508445e-01
0,1,19,18,-3.520457e-01
0,1,20,19,-5.879026e-01
0,1,21,20,-9.496880e-02
0,1,22,21,1.586381e+00
0,1,23,22,1.071182e+00
0,1,24,23,1.336243e+00
0,1,25,24,1.246041e+00
0,1,26,25,3.338695e-01
0,1,27,26,2.670026e-01
0,1,28,27,2.055463e+00
0,1,29,28,1.198410e+00
0,1,30,29,1.343106e+00
0,1,31,30,4.318673e+00
1,2,4,3,1.478732e+01
1,2,5,4,6.885009e+00
1,2,6,5,4.201269e+00
1,2,7,6,3.192783e+00
1,2,8,7,9.087450e-02
1,2,9,8,8.643710e-01
1,2,10,9,1.009836e+00
1,2,11,10,3.016733e-01
1,2,12,11,-1.965695e-01
1,2,13,12,3.053374e-01
1,2,14,13,2.569820e-02
1,2,15,14,7.510253e-02
1,2,16,15,1.795640e-01
1,2,17,16,-2.685130e-01
1,2,18,17,2.765767e-01
1,2,19,18,1.071732e-01
1,2,20,19,1.547324e-01
1,2,21,20,5.869567e-02
1,2,22,21,2.611383e-01
1,2,23,22,4.761378e-01
1,2,24,23,4.808037e-01
1,2,25,24,6.416681e-01
1,2,26,25,5.391762e-01
1,2,27,26,4.157000e-01
1,2,28,27,1.370800e+00
1,2,29,28,5.942871e-01
1,2,30,29,4.205937e-01
1,2,31,30,2.300004e+00
1,2,0,31,4.849813e+00
2,3,1,0,3.084385e+00
2,3,5,4,1.120109e+01
2,3,6,5,6.038741e+00
2,3,7,6,2.239430e+00
2,3,8,7,1.554192e+00
2,3,9,8,6.000204e-01
2,3,10,9,8.470844e-01
2,3,11,10,8.138526e-01
2,3,12,11,-2.788158e-01
2,3,13,12,-4.443471e-03
2,3,14,13,5.569148e-01
2,3,15,14,8.106462e-01
2,3,16,15,7.844426e-01
2,3,17,16,-7.873629e-01
2,3,18,17,8.534277e-01
2,3,19,18,4.528696e-02
2,3,20,19,4.800647e-01
2,3,21,20,-1.979662e-01
2,3,22,21,1.078909e+00
2,3,23,22,4.638367e-01
2,3,24,23,6.193402e-01
2,3,25,24,9.354231e-01
2,3,26,25,7.644791e-01
2,3,27,26,3.908931e-01
2,3,28,27,1.347714e+00
2,3,29,28,-8.329867e-01
2,3,30,29,-1.737779e+00
2,3,31,30,1.558894e+00
2,3,0,31,2.167676e+00
3,4,1,0,7.238629e+00
3,4,2,1,1.425442e+01
3,4,6,5,2.886733e+01
3,4,7,6,1.345823e+01
3,4,8,7,5.816713e+00
3,4,9,8,2.216934e+00
3,4,10,9,1.008359e+00
3,4,11,10,6.866132e-01
3,4,12,11,8.108318e-01
3,4,13,12,-4.216496e-02
3,4,14,13,6.051683e-01
3,4,15,14,2.780144e-02
3,4,16,15,5.557430e-01
3,4,17,16,3.125130e-01
3,4,18,17,2.266114e-01
3,4,19,18,-4.224141e-01
3,4,20,19,-3.552055e-02
3,4,21,20,1.306430e-01
3,4,22,21,3.016517e-01
3,4,23,22,4.077548e-01
3,4,24,23,4.719710e-01
3,4,25,24,4.321173e-01
3,4,26,25,4.630455e-01
3,4,27,26,4.230883e-01
3,4,28,27,1.715643e-01
3,4,29,28,1.273493e+00
3,4,30,29,8.108915e-01
3,4,31,30,1.950447e+00
3,4,0,31,1.486660e+00
4,5,1,0,4.491106e+00
4,5,2,1,6.915173e+00
4,5,3,2,1.133467e+01
4,5,7,6,1.708975e+01
4,5,8,7,8.067121e+00
4,5,9,8,4.355627e+00
4,5,10,9,3.448190e+00
4,5,11,10,1.994122e+00
4,5,12,11,-1.800048e+00
4,5,13,12,-4.479470e-02
4,5,14,13,1.320291e+00
4,5,15,14,-1.697685e+00
4,5,16,15,-3.108631e-01
4,5,17,16,-2.947814e-01
4,5,18,17,1.393783e+00
4,5,19,18,1.459909e+00
4,5,20,19,-3.451001e-01
4,5,21,20,1.260903e+00
4,5,22,21,2.779115e-02
4,5,23,22,-5.738834e-01
4,5,24,23,-1.208421e+00
4,5,25,24,1.819470e-01
4,5,26,25,1.163485e+00
4,5,27,26,2.184928e+00
4,5,28,27,2.115169e+00
4,5,29,28,-4.013107e+00
4,5,30,29,-1.089668e+00
4,5,31,30,-8.055652e-01
4,5,0,31,-1.043860e-01
5,6,1,0,3.451806e+00
5,6,2,1,3.347964e+00
5,6,3,2,5.591353e+00
5,6,4,3,3.148220e+01
5,6,8,7,1.578396e+01
5,6,9,8,6.533215e+00
5,6,10,9,1.406243e+00
5,6,11,10,-1.245821e+00
5,6,12,11,2.385599e+00
5,6,13,12,1.894100e+00
5,6,14,13,7.254140e-01
5,6,15,14,-6.591393e-01
5,6,16,15,7.268499e-01
5,6,17,16,-3.915281e-01
5,6,18,17,3.447996e-01
5,6,19,18,-9.171969e-01
5,6,20,19,-1.662509e+00
5,6,21,20,1.372064e-02
5,6,22,21,-3.473903e-01
5,6,23,22,-1.510193e-01
5,6,24,23,1.683604e+00
5,6,25,24,9.899466e-01
5,6,26,25,-3.961720e-01
5,6,27,26,3.096730e-01
5,6,28,27,-1.764712e-01
5,6,29,28,2.847758e-01
5,6,30,29,1.083787e+00
5,6,31,30,1.307169e+00
5,6,0,31,2.645492e+00
6,7,1,0,2.594911e+00
6,7,2,1,3.660094e+00
6,7,3,2,2.434537e+00
6,7,4,3,1.401552e+01
6,7,5,4,1.857548e+01
6,7,9,8,1.887704e+01
6,7,10,9,8.444783e+00
6,7,11,10,3.946274e+00
6,7,12,11,2.988931e+00
6,7,13,12,9.309489e-01
6,7,14,13,1.060104e+00
6,7,15,14,5.870581e-01
6,7,16,15,2.188322e+00
6,7,17,16,5.080163e-01
6,7,18,17,-6.187324e-01
6,7,19,18,2.077916e+00
6,7,20,19,2.052290e+00
6,7,21,20,-1.042221e+00
6,7,22,21,5.032747e-02
6,7,23,22,-1.211588e+00
6,7,24,23,7.490898e-02
6,7,25,24,-1.074977e+00
6,7,26,25,-4.257121e-01
6,7,27,26,1.419402e+00
6,7,28,27,-1.198285e+00
6,7,29,28,8.493298e-01
6,7,30,29,-8.967444e-01
6,7,31,30,1.480274e+00
6,7,0,31,1.149215e+00
7,8,1,0,1.653749e+00
7,8,2,1,1.223060e+00
7,8,3,2,1.475472e+00
7,8,4,3,6.676694e+00
7,8,5,4,7.810148e+00
7,8,6,5,1.926741e+01
7,8,10,9,1.873738e+01
7,8,11,10,8.469250e+00
7,8,12,11,5.965067e+00
7,8,13,12,1.292763e+00
7,8,14,13,1.725519e+00
7,8,15,14,1.380149e+00
7,8,16,15,1.055664e+00
7,8,17,16,1.597833e+00
7,8,18,17,8.836119e-01
7,8,19,18,3.080234e-01
7,8,20,19,2.057702e-01
7,8,21,20,4.657158e-01
7,8,22,21,4.624109e-01
7,8,23,22,8.001526e-01
7,8,24,23,3.251033e-01
7,8,25,24,7.781221e-01
7,8,26,25,1.051160e+00
7,8,27,26,4.108426e-01
7,8,28,27,9.113137e-01
7,8,29,28,2.401199e-01
7,8,30,29,6.767768e-01
7,8,31,30,1.033015e+00
7,8,0,31,1.295224e+00
8,9,1,0,1.285823e+00
8,9,2,1,9.221708e-01
8,9,3,2,4.872067e-01
8,9,4,3,3.728922e+00
8,9,5,4,4.379707e+00
8,9,6,5,8.531480e+00
8,9,7,6,1.941401e+01
8,9,11,10,1.809503e+01
8,9,12,11,1.322047e+01
8,9,13,12,2.389061e+00
8,9,14,13,3.010673e+00
8,9,15,14,2.046946e+00
8,9,16,15,1.032765e+00
8,9,17,16,1.181499e+00
8,9,18,17,1.741728e+00
8,9,19,18,1.298565e+00
8,9,20,19,-4.825849e-01
8,9,21,20,-3.298115e-01
8,9,22,21,1.317205e+00
8,9,23,22,7.456908e-01
8,9,24,23,1.325885e+00
8,9,25,24,5.213100e-01
8,9,26,25,-2.348296e-01
8,9,27,26,9.736507e-01
8,9,28,27,1.871976e+00
8,9,29,28,3.070161e-01
8,9,30,29,1.535761e+00
8,9,31,30,6.582520e-01
8,9,0,31,-1.391526e-01
9,10,1,0,1.822260e+00
9,10,2,1,1.391595e+00
9,10,3,2,7.087019e-01
9,10,4,3,1.837857e+00
9,10,5,4,1.866050e+00
9,10,6,5,3.792299e+00
9,10,7,6,8.335928e+00
9,10,8,7,1.922642e+01
9,10,12,11,2.965002e+01
9,10,13,12,6.018007e+00
9,10,14,13,4.692951e+00
9,10,15,14,3.176164e+00
9,10,16,15,2.029335e+00
9,10,17,16,1.950788e+00
9,10,18,17,1.142675e+00
9,10,19,18,1.024315e+00
9,10,20,19,8.855210e-01
9,10,21,20,8.426025e-01
9,10,22,21,6.004026e-01
9,10,23,22,6.577473e-01
9,10,24,23,6.553390e-01
9,10,25,24,4.134688e-01
9,10,26,25,1.630384e-01
9,10,27,26,1.532661e-01
9,10,28,27,7.798193e-02
9,10,29,28,8.280209e-02
9,10,30,29,9.688397e-01
9,10,31,30,3.967561e-01
9,10,0,31,7.013096e-01
7,10,6,11,1.754872e+02
7,10,6,12,1.267471e+02
7,10,6,13,1.170392e+02
7,10,6,9,1.293631e+02
7,10,5,11,1.430745e+02
7,10,6,14,1.072957e+02
7,10,6,15,1.006527e+02
7,10,8,11,1.336451e+02
7,10,4,11,1.303764e+02
7,10,5,12,9.574584e+01
7,10,6,16,9.530195e+01
7,10,3,11,1.202211e+02
7,10,6,17,9.189000e+01
7,10,6,18,8.949813e+01
7,10,6,19,8.652339e+01
7,10,6,20,8.606942e+01
7,10,6,21,8.475986e+01
7,10,6,22,8.275296e+01
7,10,5,13,8.542549e+01
7,10,6,23,8.093005e+01
7,10,6,24,7.861694e+01
7,10,6,27,7.376989e+01
7,10,2,11,1.175382e+02
7,10,6,25,7.784181e+01
7,10,8,12,8.508417e+01
7,10,5,9,9.834215e+01
7,10,6,26,7.500520e+01
7,10,6,28,7.384277e+01
7,10,4,12,8.194949e+01
7,10,1,11,1.151812e+02
7,10,6,29,7.381590e+01
7,10,3,12,7.083691e+01
7,10,6,30,7.133274e+01
7,10,5,14,7.633780e+01
7,10,0,11,1.114494e+02
7,10,6,31,6.832086e+01
7,10,8,13,7.533775e+01
7,10,4,13,7.156441e+01
7,10,8,9,8.846309e+01
7,10,4,9,8.515414e+01
6,8,5,9,1.384392e+02
6,8,5,10,1.113691e+02
6,8,5,11,9.919581e+01
6,8,5,12,9.054292e+01
6,8,5,13,8.914042e+01
6,8,4,9,1.128306e+02
6,8,5,14,8.567697e+01
6,8,5,15,8.306173e+01
6,8,5,16,8.089401e+01
6,8,3,9,9.248548e+01
6,8,5,17,7.932667e+01
6,8,5,18,7.761794e+01
6,8,5,19,7.664945e+01
6,8,5,20,7.638359e+01
6,8,5,21,7.502444e+01
6,8,5,22,7.367450e+01
6,8,5,23,7.245993e+01
6,8,5,24,7.091091e+01
6,8,5,25,6.966789e+01
6,8,5,26,6.778570e+01
6,8,5,27,6.759698e+01
6,8,5,28,6.657273e+01
6,8,4,10,8.504131e+01
6,8,5,29,6.535745e+01
6,8,2,9,8.884559e+01
6,8,5,30,6.441256e+01
6,8,5,31,6.031977e+01
6,8,1,9,8.423998e+01
6,8,4,11,7.311215e+01
6,8,4,12,6.436735e+01
6,8,3,10,6.571171e+01
6,8,4,13,6.212509e+01
6,8,5,7,6.904795e+01
6,8,4,14,5.898732e+01
6,8,0,9,7.969213e+01
6,8,3,11,5.423691e+01
6,8,7,9,6.840564e+01
6,8,4,15,5.724385e+01
6,8,3,12,4.488778e+01
6,8,3,13,4.207574e+01
4,11,3,12,1.841500e+02
4,11,3,10,2.054997e+02
4,11,5,12,2.031781e+02
4,11,3,13,1.616091e+02
4,11,5,10,2.287848e+02
