sin+,sin-,v_high,v_low,voltage
0,1,3,2,3.721950e+00
0,1,4,3,5.997255e+00
0,1,5,4,3.837952e+00
0,1,6,5,2.632208e+00
0,1,7,6,1.791647e+00
0,1,8,7,2.257779e+00
0,1,9,8,6.079408e-01
0,1,10,9,1.177217e+00
0,1,11,10,5.529404e-01
0,1,12,11,8.456565e-01
0,1,13,12,4.712217e-01
0,1,14,13,1.184703e+00
0,1,15,14,7.200275e-01
0,1,16,15,1.941729e+00
0,1,17,16,2.168034e+00
0,1,18,17,-3.854135e-01
0,1,19,18,-6.189758e-01
0,1,20,19,7.615898e-01
0,1,21,20,8.458120e-01
0,1,22,21,3.873156e-02
0,1,23,22,2.098068e-02
0,1,24,23,-2.145100e-02
0,1,25,24,1.449772e+00
0,1,26,25,1.550851e+00
0,1,27,26,1.282818e+00
0,1,28,27,-1.398441e-01
0,1,29,28,1.142153e+00
0,1,30,29,1.407178e+00
0,1,31,30,4.955865e+00
1,2,4,3,1.426560e+01
1,2,5,4,6.458893e+00
1,2,6,5,4.806427e+00
1,2,7,6,3.303339e+00
1,2,8,7,2.602921e+00
1,2,9,8,9.359501e-01
1,2,10,9,2.370091e-01
1,2,11,10,2.880758e-01
1,2,12,11,5.355160e-01
1,2,13,12,1.607348e-01
1,2,14,13,2.188949e-01
1,2,15,14,5.168758e-01
1,2,16,15,2.810241e-01
1,2,17,16,2.488220e-01
1,2,18,17,1.881760e-01
1,2,19,18,3.929587e-01
1,2,20,19,2.799417e-01
1,2,21,20,1.632644e-01
1,2,22,21,2.638176e-01
1,2,23,22,4.347913e-01
1,2,24,23,4.904532e-01
1,2,25,24,5.548440e-01
1,2,26,25,5.147649e-01
1,2,27,26,6.246294e-01
1,2,28,27,1.700955e+00
1,2,29,28,-1.204168e-02
1,2,30,29,4.402832e-01
1,2,31,30,1.841701e+00
1,2,0,31,4.386307e+00
2,3,1,0,3.414713e+00
2,3,5,4,1.177316e+01
2,3,6,5,4.161597e+00
2,3,7,6,2.056047e+00
2,3,8,7,4.668844e-01
2,3,9,8,5.088021e-01
2,3,10,9,6.717838e-01
2,3,11,10,-4.325278e-01
2,3,12,11,-2.347481e-01
2,3,13,12,-6.455032e-02
2,3,14,13,2.032338e-01
2,3,15,14,9.626486e-02
2,3,16,15,3.105724e-01
2,3,17,16,3.931116e-02
2,3,18,17,-2.567118e-01
