sin+,sin-,v_high,v_low,voltage
0,1,3,2,3.359241e-05
0,1,4,3,6.124515e-05
0,1,5,4,3.877381e-05
0,1,6,5,4.071526e-05
0,1,7,6,2.476827e-05
0,1,8,7,1.479297e-05
0,1,9,8,7.151131e-06
0,1,10,9,1.054603e-05
0,1,11,10,7.014114e-06
0,1,12,11,1.986054e-06
0,1,13,12,-4.770974e-06
0,1,14,13,-8.421678e-07
0,1,15,14,3.187063e-06
0,1,16,15,7.653007e-07
0,1,17,16,-1.299016e-06
0,1,18,17,-2.900533e-06
0,1,19,18,4.277772e-06
0,1,20,19,3.841357e-06
0,1,21,20,5.170793e-07
0,1,22,21,6.649766e-06
0,1,23,22,5.189446e-06
0,1,24,23,5.570642e-06
0,1,25,24,8.200205e-06
0,1,26,25,9.406172e-06
0,1,27,26,1.470145e-05
0,1,28,27,1.438986e-06
0,1,29,28,2.430938e-05
0,1,30,29,3.498683e-05
0,1,31,30,4.629577e-05
1,2,4,3,1.423147e-04
1,2,5,4,6.899881e-05
1,2,6,5,3.928756e-05
1,2,7,6,2.820451e-05
1,2,8,7,1.704459e-05
1,2,9,8,1.317709e-05
1,2,10,9,1.471146e-05
1,2,11,10,-5.607345e-06
1,2,12,11,-8.084518e-06
1,2,13,12,4.589006e-06
1,2,14,13,9.690013e-06
1,2,15,14,-1.856443e-06
1,2,16,15,7.326222e-07
1,2,17,16,-9.223603e-06
1,2,18,17,6.303126e-06
1,2,19,18,-8.017944e-06
1,2,20,19,9.099170e-06
1,2,21,20,9.183846e-06
1,2,22,21,2.758334e-07
1,2,23,22,6.299608e-06
1,2,24,23,6.715311e-06
1,2,25,24,8.662856e-06
1,2,26,25,9.200185e-06
1,2,27,26,5.535901e-06
1,2,28,27,2.629301e-06
1,2,29,28,-3.702577e-06
1,2,30,29,5.852306e-06
1,2,31,30,1.794096e-05
1,2,0,31,3.815953e-05
2,3,1,0,1.971250e-05
2,3,5,4,1.089433e-04
2,3,6,5,5.536222e-05
2,3,7,6,2.842875e-05
2,3,8,7,2.472364e-05
2,3,9,8,8.607732e-06
2,3,10,9,-8.841008e-07
2,3,11,10,4.818689e-06
2,3,12,11,6.066220e-07
2,3,13,12,7.699759e-07
2,3,14,13,6.097802e-07
2,3,15,14,-1.640796e-06
2,3,16,15,9.650085e-06
2,3,17,16,-2.927046e-07
2,3,18,17,4.237314e-06
2,3,19,18,1.668800e-06
2,3,20,19,-5.546021e-08
2,3,21,20,4.580453e-06
2,3,22,21,3.010347e-06
2,3,23,22,-6.222788e-07
2,3,24,23,4.816682e-06
2,3,25,24,-2.187627e-06
2,3,26,25,2.236331e-06
2,3,27,26,-4.025530e-06
2,3,28,27,1.396180e-08
2,3,29,28,4.321497e-06
2,3,30,29,-2.540219e-06
2,3,31,30,5.902831e-06
2,3,0,31,1.409100e-05
3,4,1,0,5.654998e-05
3,4,2,1,1.510865e-04
3,4,6,5,2.971357e-04
3,4,7,6,1.372475e-04
3,4,8,7,5.300898e-05
3,4,9,8,3.375679e-05
3,4,10,9,1.193144e-05
3,4,11,10,3.863926e-06
3,4,12,11,8.619670e-06
3,4,13,12,5.489218e-06
3,4,14,13,3.492069e-06
3,4,15,14,-1.710316e-06
3,4,16,15,-4.850772e-06
3,4,17,16,2.544622e-06
3,4,18,17,1.228555e-06
3,4,19,18,-3.339403e-06
3,4,20,19,5.690710e-07
3,4,21,20,3.671028e-06
3,4,22,21,4.231218e-06
3,4,23,22,1.852207e-06
3,4,24,23,3.666105e-06
3,4,25,24,8.258807e-06
3,4,26,25,4.875302e-06
3,4,27,26,6.550918e-06
3,4,28,27,5.468100e-06
3,4,29,28,6.754726e-06
3,4,30,29,1.559339e-05
3,4,31,30,1.739450e-05
3,4,0,31,3.389985e-05
4,5,1,0,4.026515e-05
4,5,2,1,6.532421e-05
4,5,3,2,1.158504e-04
4,5,7,6,1.826709e-04
4,5,8,7,8.612662e-05
4,5,9,8,3.843769e-05
4,5,10,9,2.627171e-06
4,5,11,10,1.824998e-05
4,5,12,11,-1.094668e-05
4,5,13,12,-1.114778e-05
4,5,14,13,1.482381e-06
4,5,15,14,-6.041916e-06
4,5,16,15,7.712446e-06
4,5,17,16,1.925280e-05
4,5,18,17,2.219765e-05
4,5,19,18,1.727271e-05
4,5,20,19,1.740053e-05
4,5,21,20,9.432262e-06
4,5,22,21,-1.153485e-06
4,5,23,22,3.456639e-06
4,5,24,23,4.834566e-06
4,5,25,24,2.416919e-06
4,5,26,25,3.178391e-06
4,5,27,26,-1.097456e-05
4,5,28,27,3.907574e-06
4,5,29,28,3.966355e-06
4,5,30,29,2.314737e-05
4,5,31,30,2.119897e-05
4,5,0,31,1.079732e-05
5,6,1,0,2.627464e-05
5,6,2,1,7.523246e-05
5,6,3,2,6.503578e-05
