sin+,sin-,v_high,v_low,voltage
0,31,17,1,-2.031694e+01
0,31,18,2,-1.600980e+01
0,31,19,3,-1.448617e+01
0,31,20,4,-1.238743e+01
0,31,21,5,-1.032713e+01
0,31,22,6,-9.907332e+00
0,31,23,7,-8.416345e+00
0,31,24,8,-8.169457e+00
0,31,25,9,-8.419792e+00
0,31,26,10,-9.513029e+00
0,31,27,11,-1.063242e+01
0,31,28,12,-1.209615e+01
0,31,29,13,-1.422649e+01
0,31,30,14,-1.908000e+01
0,31,1,17,2.073706e+01
0,31,2,18,1.603752e+01
0,31,3,19,1.391467e+01
0,31,4,20,1.187347e+01
0,31,5,21,8.760382e+00
0,31,6,22,9.596324e+00
0,31,7,23,9.131381e+00
0,31,8,24,9.115948e+00
0,31,9,25,8.389002e+00
0,31,10,26,1.053494e+01
0,31,11,27,1.047378e+01
0,31,12,28,1.256830e+01
0,31,13,29,1.529929e+01
0,31,14,30,1.912794e+01
24,25,16,0,8.920285e+00
24,25,17,1,8.591366e+00
24,25,18,2,7.835613e+00
24,25,19,3,8.791319e+00
24,25,20,4,7.873127e+00
24,25,21,5,8.506006e+00
24,25,22,6,1.507978e+01
24,25,23,7,1.854288e+01
24,25,26,10,-2.273066e+01
24,25,27,11,-1.787457e+01
24,25,28,12,-1.486735e+01
24,25,29,13,-1.200701e+01
24,25,30,14,-1.094702e+01
24,25,31,15,-8.481716e+00
24,25,0,16,-8.170548e+00
24,25,1,17,-7.962576e+00
24,25,2,18,-8.195015e+00
24,25,3,19,-8.596540e+00
24,25,4,20,-8.441714e+00
24,25,5,21,-8.023216e+00
24,25,6,22,-1.510056e+01
24,25,7,23,-1.791491e+01
24,25,10,26,2.248254e+01
24,25,11,27,1.762308e+01
24,25,12,28,1.506367e+01
24,25,13,29,1.209753e+01
24,25,14,30,1.066177e+01
24,25,15,31,8.446253e+00
19,20,16,0,5.263908e+00
19,20,17,1,7.983946e+00
19,20,18,2,1.564530e+01
19,20,21,5,-2.685042e+01
19,20,22,6,-3.346700e+00
19,20,23,7,-3.425587e+00
19,20,24,8,-3.083151e+00
19,20,25,9,-2.954824e+00
19,20,26,10,-3.101753e+00
19,20,27,11,-3.035471e+00
19,20,28,12,-3.107921e+00
19,20,29,13,-3.127247e+00
19,20,30,14,-3.869310e+00
19,20,31,15,-3.069386e+00
19,20,0,16,-5.236601e+00
19,20,1,17,-8.433647e+00
19,20,2,18,-1.559076e+01
19,20,5,21,2.665634e+01
19,20,6,22,4.017676e+00
19,20,7,23,3.386680e+00
19,20,8,24,3.064020e+00
19,20,9,25,2.918931e+00
19,20,10,26,2.792017e+00
19,20,11,27,3.008951e+00
19,20,12,28,3.206423e+00
19,20,13,29,3.130946e+00
19,20,14,30,3.816038e+00
19,20,15,31,2.915144e+00
9,10,16,0,-8.178156e+00
9,10,17,1,-7.977216e+00
9,10,18,2,-7.473320e+00
9,10,19,3,-7.588130e+00
9,10,20,4,-8.628167e+00
9,10,21,5,-1.077106e+01
9,10,22,6,-1.395923e+01
9,10,23,7,-2.142801e+01
9,10,24,8,-4.048477e+01
9,10,27,11,5.132041e+01
9,10,28,12,2.247224e+01
9,10,29,13,1.653145e+01
9,10,30,14,8.995975e+00
9,10,31,15,1.288354e+01
9,10,0,16,9.361633e+00
9,10,1,17,7.973981e+00
9,10,2,18,7.462443e+00
9,10,3,19,7.265920e+00
9,10,4,20,8.979682e+00
9,10,5,21,1.072317e+01
9,10,6,22,1.264467e+01
9,10,7,23,2.128283e+01
9,10,8,24,3.976555e+01
9,10,11,27,-5.195958e+01
9,10,12,28,-2.180352e+01
9,10,13,29,-1.672969e+01
9,10,14,30,-9.167284e+00
9,10,15,31,-1.271099e+01
4,5,16,0,-8.774804e+00
4,5,17,1,-1.274770e+01
4,5,18,2,-1.918533e+01
4,5,19,3,-3.028545e+01
4,5,22,6,3.587270e+01
4,5,23,7,1.847588e+01
4,5,24,8,1.096356e+01
4,5,25,9,7.855677e+00
4,5,26,10,7.195207e+00
4,5,27,11,5.458018e+00
4,5,28,12,6.138434e+00
