sin+,sin-,v_high,v_low,voltage
0,1,0,1,-1.574911e-04
1,2,1,2,-3.652635e-04
2,3,2,3,-4.559527e-04
3,4,3,4,-1.190264e-03
4,5,4,5,-1.458615e-03
5,6,5,6,-1.395904e-03
6,7,6,7,-1.386209e-03
7,8,7,8,-1.392006e-03
8,9,8,9,-1.403069e-03
9,10,9,10,-1.416278e-03
10,11,10,11,-1.432226e-03
11,12,11,12,-1.762001e-03
12,13,12,13,-7.300738e-04
13,14,13,14,-5.902525e-04
14,15,14,15,-5.552390e-04
15,16,15,16,-5.412755e-04
16,17,16,17,-5.334539e-04
17,18,17,18,-5.285135e-04
18,19,18,19,-5.264220e-04
19,20,19,20,-6.629156e-04
20,21,20,21,-5.810228e-04
21,22,21,22,-5.614262e-04
22,23,22,23,-5.504384e-04
23,24,23,24,-5.428157e-04
24,25,24,25,-5.365033e-04
25,26,25,26,-5.281086e-04
26,27,26,27,-5.196369e-04
27,28,27,28,-6.556330e-04
28,29,28,29,-5.825920e-04
29,30,29,30,-5.701699e-04
30,31,30,31,-5.775972e-04
31,0,31,0,-6.300272e-04
