sin+,sin-,v_high,v_low,voltage
0,1,0,1,-3.151903e-04
1,2,1,2,-7.304750e-04
2,3,2,3,-9.115958e-04
3,4,3,4,-2.381133e-03
4,5,4,5,-2.916984e-03
5,6,5,6,-2.791863e-03
6,7,6,7,-2.772203e-03
7,8,7,8,-2.783875e-03
8,9,8,9,-2.806301e-03
9,10,9,10,-2.832599e-03
10,11,10,11,-2.864534e-03
11,12,11,12,-3.523447e-03
12,13,12,13,-1.460360e-03
13,14,13,14,-1.180840e-03
14,15,14,15,-1.110901e-03
15,16,15,16,-1.082690e-03
16,17,16,17,-1.067189e-03
17,18,17,18,-1.056709e-03
18,19,18,19,-1.052572e-03
19,20,19,20,-1.326014e-03
20,21,20,21,-1.162319e-03
21,22,21,22,-1.123120e-03
22,23,22,23,-1.100871e-03
23,24,23,24,-1.085925e-03
24,25,24,25,-1.072872e-03
25,26,25,26,-1.055850e-03
26,27,26,27,-1.039423e-03
27,28,27,28,-1.311581e-03
28,29,28,29,-1.165306e-03
29,30,29,30,-1.140523e-03
30,31,30,31,-1.155467e-03
31,0,31,0,-1.259994e-03
