sin+,sin-,v_high,v_low,voltage
31,0,31,0,1.918132e-04
30,31,30,31,2.870527e-04
29,30,29,30,3.088624e-04
28,29,28,29,3.228893e-04
27,28,27,28,3.244443e-04
26,27,26,27,3.230926e-04
25,26,25,26,3.343111e-04
24,25,24,25,3.386519e-04
23,24,23,24,3.297765e-04
22,23,22,23,3.507517e-04
21,22,21,22,3.460509e-04
20,21,20,21,3.742755e-04
19,20,19,20,3.531607e-04
18,19,18,19,3.223332e-04
17,18,17,18,3.445464e-04
16,17,16,17,3.362600e-04
15,16,15,16,3.677134e-04
14,15,14,15,3.389800e-04
13,14,13,14,3.517006e-04
12,13,12,13,3.828282e-04
11,12,11,12,3.259192e-04
10,11,10,11,3.105199e-04
9,10,9,10,3.046129e-04
8,9,8,9,2.849691e-04
7,8,7,8,2.727207e-04
6,7,6,7,2.765234e-04
5,6,5,6,2.727300e-04
4,5,4,5,2.789947e-04
3,4,3,4,2.069566e-04
2,3,2,3,2.570967e-04
1,2,1,2,2.248075e-04
0,1,0,1,1.143826e-04
