sin+,sin-,v_high,v_low,voltage
0,3,0,3,6.941108e-05
0,3,0,3,7.001153e-05
0,3,0,3,6.935010e-05
0,3,0,3,7.039846e-05
0,3,0,3,7.024920e-05
1,2,1,2,2.085110e-04
1,2,1,2,2.208290e-04
1,2,1,2,2.231497e-04
1,2,1,2,2.220837e-04
1,2,1,2,2.215398e-04
2,5,2,5,1.588864e-04
2,5,2,5,1.524319e-04
2,5,2,5,1.497521e-04
2,5,2,5,1.524081e-04
2,5,2,5,1.511759e-04
15,8,15,8,1.857819e-04
15,8,15,8,1.919889e-04
15,8,15,8,1.931423e-04
15,8,15,8,1.901796e-04
15,8,15,8,1.939172e-04
16,17,16,17,3.293956e-04
16,17,16,17,3.410856e-04
16,17,16,17,3.413369e-04
16,17,16,17,3.463878e-04
16,17,16,17,3.449738e-04
