sin+,sin-,v_high,v_low,voltage
0,1,0,1,-1.575525e-04
1,2,1,2,-3.651800e-04
2,3,2,3,-4.558000e-04
3,4,3,4,-1.190269e-03
4,5,4,5,-1.458404e-03
5,6,5,6,-1.395798e-03
6,7,6,7,-1.386243e-03
7,8,7,8,-1.392012e-03
8,9,8,9,-1.403107e-03
9,10,9,10,-1.416433e-03
10,11,10,11,-1.432285e-03
11,12,11,12,-1.761692e-03
12,13,12,13,-7.302255e-04
13,14,13,14,-5.902741e-04
14,15,14,15,-5.553302e-04
15,16,15,16,-5.413665e-04
16,17,16,17,-5.337305e-04
17,18,17,18,-5.282511e-04
18,19,18,19,-5.265127e-04
19,20,19,20,-6.630417e-04
20,21,20,21,-5.811624e-04
21,22,21,22,-5.615633e-04
22,23,22,23,-5.503392e-04
23,24,23,24,-5.429465e-04
24,25,24,25,-5.364781e-04
25,26,25,26,-5.277718e-04
26,27,26,27,-5.196596e-04
27,28,27,28,-6.556045e-04
28,29,28,29,-5.826586e-04
29,30,29,30,-5.702273e-04
30,31,30,31,-5.776999e-04
31,0,31,0,-6.301283e-04
0,1,0,1,-1.576615e-04
1,2,1,2,-3.651453e-04
2,3,2,3,-4.557929e-04
3,4,3,4,-1.190169e-03
4,5,4,5,-1.458544e-03
5,6,5,6,-1.396111e-03
6,7,6,7,-1.386252e-03
7,8,7,8,-1.392015e-03
8,9,8,9,-1.403183e-03
9,10,9,10,-1.416367e-03
10,11,10,11,-1.432352e-03
11,12,11,12,-1.761906e-03
12,13,12,13,-7.301840e-04
13,14,13,14,-5.904087e-04
14,15,14,15,-5.554652e-04
15,16,15,16,-5.412138e-04
16,17,16,17,-5.336788e-04
17,18,17,18,-5.283331e-04
18,19,18,19,-5.263332e-04
19,20,19,20,-6.629845e-04
20,21,20,21,-5.810942e-04
21,22,21,22,-5.614630e-04
22,23,22,23,-5.503051e-04
23,24,23,24,-5.428510e-04
24,25,24,25,-5.363583e-04
25,26,25,26,-5.280150e-04
26,27,26,27,-5.196731e-04
27,28,27,28,-6.556876e-04
28,29,28,29,-5.826230e-04
29,30,29,30,-5.702365e-04
30,31,30,31,-5.777241e-04
31,0,31,0,-6.300697e-04
