sin+,sin-,v_high,v_low,voltage
0,31,0,31,-9.460896e-05
31,30,31,30,-3.549835e-04
30,29,30,29,-4.169898e-04
29,28,29,28,-4.653572e-04
28,27,28,27,-6.024003e-04
27,26,27,26,-5.558318e-04
26,25,26,25,-5.352286e-04
25,24,25,24,-5.274263e-04
24,23,24,23,-5.221274e-04
23,22,23,22,-5.017715e-04
22,21,22,21,-5.002723e-04
21,20,21,20,-5.340264e-04
20,19,20,19,-6.275441e-04
19,18,19,18,-5.395611e-04
18,17,18,17,-5.379455e-04
17,16,17,16,-4.959975e-04
16,15,16,15,-5.631456e-04
15,14,15,14,-5.153926e-04
14,13,14,13,-5.378292e-04
13,12,13,12,-5.635960e-04
12,11,12,11,-1.418244e-03
11,10,11,10,-1.502806e-03
10,9,10,9,-1.535765e-03
9,8,9,8,-1.429564e-03
8,7,8,7,-1.443680e-03
7,6,7,6,-1.405365e-03
6,5,6,5,-1.433634e-03
5,4,5,4,-1.360608e-03
4,3,4,3,-1.713946e-03
3,2,3,2,-7.364734e-04
2,1,2,1,-5.736399e-04
1,0,1,0,-6.416898e-04
