sin+,sin-,v_high,v_low,voltage
0,16,2,1,-1.323916e+01
0,16,3,2,-4.080914e+00
0,16,4,3,-1.067705e+01
0,16,5,4,-9.168343e+00
0,16,6,5,-9.869767e+00
0,16,7,6,-1.125419e+01
0,16,8,7,-1.053885e+01
0,16,9,8,-9.906515e+00
0,16,10,9,-8.893781e+00
0,16,11,10,-5.344283e+00
0,16,12,11,-6.863577e+00
0,16,13,12,-2.472742e+00
0,16,14,13,-2.179872e+01
0,16,15,14,1.479777e+01
0,16,18,17,1.473696e+01
0,16,19,18,6.865965e+00
0,16,20,19,5.668152e+00
0,16,21,20,3.093923e+00
0,16,22,21,1.976249e+01
0,16,23,22,5.298785e+00
0,16,24,23,7.995628e+00
0,16,25,24,8.652254e+00
0,16,26,25,7.112595e+00
0,16,27,26,6.354533e+00
0,16,28,27,5.386185e+00
0,16,29,28,6.426910e+00
0,16,30,29,1.052393e+01
0,16,31,30,1.813131e+01
5,21,1,0,1.142271e+01
5,21,2,1,1.241488e+01
5,21,3,2,1.200048e+01
5,21,4,3,5.697602e+01
5,21,7,6,-4.854343e+01
5,21,8,7,-2.727415e+01
5,21,9,8,-1.524527e+01
5,21,10,9,-9.589325e+00
5,21,11,10,-6.268831e+00
5,21,12,11,-4.897877e+00
5,21,13,12,-6.391317e-01
5,21,14,13,-1.034757e+01
5,21,15,14,8.461768e+00
5,21,16,15,-1.791384e+01
5,21,17,16,-1.315166e+01
5,21,18,17,-1.552274e+01
5,21,19,18,-1.606561e+01
5,21,20,19,-2.695210e+01
5,21,23,22,8.196030e+00
5,21,24,23,9.085286e+00
5,21,25,24,7.817397e+00
5,21,26,25,6.501900e+00
5,21,27,26,5.265524e+00
5,21,28,27,3.743067e+00
5,21,29,28,5.189754e+00
5,21,30,29,7.920179e+00
5,21,31,30,7.030885e+00
5,21,0,31,8.689009e+00
10,26,1,0,6.266595e+00
10,26,2,1,3.574821e+00
10,26,3,2,1.728156e-01
10,26,4,3,6.826904e+00
10,26,5,4,7.703410e+00
10,26,6,5,1.134744e+01
10,26,7,6,1.589915e+01
10,26,8,7,2.591119e+01
10,26,9,8,4.879318e+01
10,26,12,11,-5.731977e+01
10,26,13,12,-1.229393e+01
10,26,14,13,-2.659791e+01
10,26,15,14,1.150815e+01
10,26,16,15,-2.155958e+01
10,26,17,16,-7.665652e+00
10,26,18,17,-6.814020e+00
10,26,19,18,-4.319992e+00
10,26,20,19,-4.001279e+00
10,26,21,20,-2.839321e+00
10,26,22,21,-2.215140e+01
10,26,23,22,-8.313175e+00
10,26,24,23,-1.416613e+01
10,26,25,24,-2.308087e+01
10,26,28,27,1.900209e+01
10,26,29,28,1.298668e+01
10,26,30,29,1.328703e+01
10,26,31,30,1.281740e+01
10,26,0,31,9.950440e+00
15,31,1,0,1.639932e+01
15,31,2,1,8.646499e+00
15,31,3,2,2.321257e+00
15,31,4,3,7.388429e+00
15,31,5,4,7.467370e+00
15,31,6,5,8.990087e+00
15,31,7,6,1.202072e+01
15,31,8,7,1.116679e+01
15,31,9,8,1.411993e+01
15,31,10,9,1.242104e+01
15,31,11,10,1.162054e+01
15,31,12,11,1.622681e+01
15,31,13,12,7.848071e+00
15,31,14,13,-1.307051e+01
15,31,17,16,-1.196169e+01
15,31,18,17,-6.552909e+00
15,31,19,18,-3.845932e+00
15,31,20,19,-2.908741e+00
15,31,21,20,-2.239745e+00
15,31,22,21,-1.601519e+01
15,31,23,22,-5.051841e+00
15,31,24,23,-7.389978e+00
15,31,25,24,-9.097315e+00
15,31,26,25,-8.211062e+00
15,31,27,26,-6.514173e+00
15,31,28,27,-7.371158e+00
15,31,29,28,-8.399021e+00
15,31,30,29,-1.564034e+01
1,17,3,2,-6.748127e+00
1,17,4,3,-1.692626e+01
1,17,5,4,-1.266276e+01
1,17,6,5,-1.382964e+01
1,17,7,6,-1.282126e+01
1,17,8,7,-1.132948e+01
1,17,9,8,-1.041760e+01
1,17,10,9,-7.801994e+00
1,17,11,10,-5.189208e+00
1,17,12,11,-5.837581e+00
1,17,13,12,-1.979594e+00
1,17,14,13,-1.610869e+01
1,17,15,14,1.071720e+01
1,17,16,15,-3.051865e+01
1,17,19,18,1.114223e+01
1,17,20,19,8.056549e+00
1,17,21,20,5.046198e+00
1,17,22,21,2.627673e+01
1,17,23,22,6.287453e+00
1,17,24,23,8.028647e+00
1,17,25,24,7.739856e+00
1,17,26,25,7.046323e+00
1,17,27,26,5.322343e+00
1,17,28,27,5.303710e+00
1,17,29,28,5.960742e+00
1,17,30,29,8.839347e+00
1,17,31,30,1.287588e+01
1,17,0,31,2.015708e+01
6,22,1,0,1.004029e+01
6,22,2,1,8.797181e+00
