sin+,sin-,v_high,v_low,voltage
0,16,2,1,-1.173743e+01
0,16,3,2,-4.584423e+00
0,16,4,3,-9.085386e+00
0,16,5,4,-7.721854e+00
0,16,6,5,-9.148094e+00
0,16,7,6,-1.121893e+01
0,16,8,7,-1.308022e+01
0,16,9,8,-1.176368e+01
0,16,10,9,-1.076911e+01
0,16,11,10,-6.761820e+00
0,16,12,11,-9.283364e+00
0,16,13,12,-2.873335e+00
0,16,14,13,-7.081361e+00
0,16,15,14,-1.446212e+01
0,16,18,17,1.472395e+01
0,16,19,18,6.977763e+00
0,16,20,19,8.842460e+00
0,16,21,20,5.173041e+00
0,16,22,21,9.262095e+00
0,16,23,22,9.174578e+00
0,16,24,23,8.407870e+00
0,16,25,24,9.293019e+00
0,16,26,25,6.419073e+00
0,16,27,26,5.921817e+00
0,16,28,27,5.618496e+00
0,16,29,28,6.849066e+00
0,16,30,29,9.774893e+00
0,16,31,30,1.821248e+01
5,21,1,0,1.220861e+01
5,21,2,1,1.275197e+01
5,21,3,2,1.175865e+01
5,21,4,3,5.761072e+01
5,21,7,6,-4.813647e+01
5,21,8,7,-2.729856e+01
5,21,9,8,-1.656779e+01
5,21,10,9,-1.022685e+01
5,21,11,10,-5.543208e+00
5,21,12,11,-6.283966e+00
5,21,13,12,-2.105356e+00
5,21,14,13,-3.322980e+00
5,21,15,14,-6.595123e+00
5,21,16,15,-8.380561e+00
5,21,17,16,-1.251451e+01
5,21,18,17,-1.211673e+01
5,21,19,18,-1.395807e+01
5,21,20,19,-1.959593e+01
5,21,23,22,2.149416e+01
5,21,24,23,1.321208e+01
5,21,25,24,1.230041e+01
5,21,26,25,6.290735e+00
5,21,27,26,5.647789e+00
5,21,28,27,5.827826e+00
5,21,29,28,3.889319e+00
5,21,30,29,6.834227e+00
5,21,31,30,9.251333e+00
5,21,0,31,9.573936e+00
10,26,1,0,8.110128e+00
10,26,2,1,5.505655e+00
10,26,3,2,3.135085e+00
10,26,4,3,4.909506e+00
10,26,5,4,6.816452e+00
10,26,6,5,1.059271e+01
10,26,7,6,1.606192e+01
10,26,8,7,2.699663e+01
10,26,9,8,4.785935e+01
10,26,12,11,-5.770400e+01
10,26,13,12,-1.210221e+01
10,26,14,13,-1.334240e+01
10,26,15,14,-1.232953e+01
10,26,16,15,-1.129649e+01
10,26,17,16,-8.915862e+00
10,26,18,17,-6.984515e+00
10,26,19,18,-4.138858e+00
10,26,20,19,-4.244852e+00
10,26,21,20,-4.597615e+00
10,26,22,21,-7.467047e+00
10,26,23,22,-1.093149e+01
10,26,24,23,-1.456444e+01
10,26,25,24,-2.248005e+01
10,26,28,27,1.827620e+01
10,26,29,28,1.225314e+01
