sin+,sin-,v_high,v_low,voltage
0,1,0,1,-1.560858e-04
1,2,1,2,-3.643280e-04
2,3,2,3,-4.552769e-04
3,4,3,4,-1.188908e-03
4,5,4,5,-1.457945e-03
5,6,5,6,-1.395213e-03
6,7,6,7,-1.385499e-03
7,8,7,8,-1.391255e-03
8,9,8,9,-1.402600e-03
9,10,9,10,-1.415761e-03
10,11,10,11,-1.431779e-03
11,12,11,12,-1.761548e-03
12,13,12,13,-7.299538e-04
13,14,13,14,-5.902126e-04
14,15,14,15,-5.551407e-04
15,16,15,16,-5.411084e-04
16,17,16,17,-5.335190e-04
17,18,17,18,-5.281931e-04
18,19,18,19,-5.261298e-04
19,20,19,20,-6.627284e-04
20,21,20,21,-5.809229e-04
21,22,21,22,-5.613979e-04
22,23,22,23,-5.501576e-04
23,24,23,24,-5.426343e-04
24,25,24,25,-5.362834e-04
25,26,25,26,-5.275435e-04
26,27,26,27,-5.194693e-04
27,28,27,28,-6.553761e-04
28,29,28,29,-5.825324e-04
29,30,29,30,-5.700865e-04
30,31,30,31,-5.773178e-04
31,0,31,0,-6.301159e-04
