sin+,sin-,v_high,v_low,voltage
0,1,0,1,6.353270e-04
1,2,1,2,6.530599e-04
2,3,2,3,7.602529e-04
3,4,3,4,1.999191e-03
4,5,4,5,1.827685e-03
5,6,5,6,1.797181e-03
6,7,6,7,1.789663e-03
7,8,7,8,1.787869e-03
8,9,8,9,1.789302e-03
9,10,9,10,1.796795e-03
10,11,10,11,1.826182e-03
11,12,11,12,2.002856e-03
12,13,12,13,7.605846e-04
13,14,13,14,6.530473e-04
14,15,14,15,6.337681e-04
15,16,15,16,6.300744e-04
16,17,16,17,6.310150e-04
17,18,17,18,6.321843e-04
18,19,18,19,6.411476e-04
19,20,19,20,7.740050e-04
20,21,20,21,6.423341e-04
21,22,21,22,6.325027e-04
22,23,22,23,6.284484e-04
23,24,23,24,6.286292e-04
24,25,24,25,6.300448e-04
25,26,25,26,6.318623e-04
26,27,26,27,6.412497e-04
27,28,27,28,7.748182e-04
28,29,28,29,6.455188e-04
29,30,29,30,6.340223e-04
30,31,30,31,6.298052e-04
31,0,31,0,6.301357e-04
